WDETPUS,194913,386.036,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195013,389.585,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195113,390.784,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195213,481.647,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195313,389.418,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195413,263.434,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195513,276.469,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195613,151.678,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195713,176.678,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195813,175.003,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,195913,152.877,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196013,140.166,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196113,125.734,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196213,127.796,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196313,127.94,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196413,148.076,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196513,268.804,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196613,333.926,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196713,315.688,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196813,375.062,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,196913,319.933,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197013,136,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197113,111.33,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197213,130.859,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197301,5.157,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197302,15.138,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197303,17.94,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197304,6.323,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197305,4.589,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197306,3.707,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197307,3.821,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197308,15.159,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197309,19.924,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197310,18.564,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197311,9.174,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197312,10.907,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197313,130.403,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197401,10.676,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197402,3.687,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197403,3.404,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197404,10.355,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197405,11.103,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197406,9.564,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197407,0.466,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197408,2.967,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197409,11.63,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197410,1.738,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197411,1.86,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197412,1.072,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197413,68.523,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197501,0.738,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197502,1.018,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197503,0.588,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197504,0.195,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197505,0.897,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197506,2.721,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197507,0.366,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197508,1.506,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197509,3.089,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197510,2.9,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197511,1.844,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197512,1.689,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197513,17.551,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197601,2.121,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197602,1.858,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197603,2.54,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197604,2.203,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197605,2.403,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197606,2.887,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197607,0.955,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197608,2.946,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197609,5.491,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197610,5.042,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197611,25.731,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197612,30.209,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197613,84.386,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197701,35.268,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197702,39.087,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197703,35.02,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197704,31.562,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197705,31.192,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197706,30.069,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197707,3.421,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197708,19.466,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197709,24.439,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197710,27.979,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197711,19.617,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197712,10.515,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197713,307.634,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197801,23.622,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197802,22.747,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197803,25.683,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197804,5.501,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197805,4.506,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197806,5.058,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197807,6.308,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197808,24.018,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197809,12.896,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197810,25.758,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197811,24.228,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197812,16.868,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197813,197.193,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197901,12.201,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197902,23.648,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197903,30.272,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197904,25.243,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197905,22.626,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197906,20.957,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197907,20.175,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197908,30.048,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197909,31.004,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197910,29.302,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197911,31.079,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197912,23.304,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197913,299.859,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198001,30.867,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198002,31.482,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198003,29.39,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198004,21.841,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198005,9.782,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198006,6.572,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198007,15.032,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198008,24.25,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198009,23.997,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198010,29.809,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198011,27.882,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198012,24.462,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198013,275.366,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198101,24.316,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198102,27.208,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198103,29.436,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198104,27.823,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198105,14.228,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198106,6.86,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198107,9.957,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198108,10.736,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198109,23.321,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198110,25.808,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198111,25.044,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198112,20.464,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198113,245.201,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198201,18.831,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198202,19.505,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198203,11.849,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198204,9.816,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198205,8.875,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198206,11.244,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198207,13.15,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198208,14.372,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198209,21.737,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198210,30.99,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198211,20.135,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198212,15.435,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198213,195.94,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198301,13.293,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198302,12.152,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198303,14.433,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198304,11.618,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198305,10.56,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198306,13.661,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198307,13.99,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198308,18.181,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198309,19.309,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198310,23.245,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198311,26.657,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198312,38.767,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198313,215.867,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198401,45.15,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198402,23.417,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198403,28.649,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198404,14.401,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198405,15.569,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198406,15.275,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198407,36.274,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198408,38.495,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198409,43.654,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198410,53.737,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198411,76.675,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198412,70.113,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198413,461.411,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198501,82.597,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198502,74.844,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198503,80.633,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198504,25.963,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198505,31.256,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198506,26.683,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198507,53.538,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198508,71.265,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198509,77.939,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198510,72.286,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198511,73.695,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198512,72.595,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198513,743.294,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198601,64.133,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198602,36.611,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198603,20.004,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198604,19.908,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198605,24.295,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198606,26.723,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198607,40.96,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198608,56.503,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198609,51.188,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198610,38.668,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198611,46.194,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198612,66.323,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198613,491.509,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198701,64.23,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198702,57.114,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198703,58.599,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198704,45.401,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198705,46.379,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198706,78.229,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198707,79.441,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198708,82.344,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198709,70.933,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198710,58.104,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198711,65.425,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198712,76.889,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198713,783.088,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198801,91.493,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198802,82.293,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198803,89.832,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198804,68.986,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198805,38.89,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198806,80.642,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198807,82.193,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198808,96.023,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
